,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
56,"Growth rate, excluding cellular M2M, quarterly",1120,GSM (Family),455,MTN,,10.61%,10.61%,10.61%,10.60%,10.61%,9.59%,18.75%,15.79%,7.27%,6.78%,3.97%,3.82%,7.35%,6.85%,12.82%,-3.41%,7.06%,27.47%,15.52%,8.21%,16.47%,13.68%,10.94%,5.16%,5.36%,8.05%,5.10%,6.72%,11.89%,11.25%,6.74%,4.74%,14.82%,9.63%,3.59%,5.40%,1.65%,8.63%,6.29%,3.12%,0.30%,2.26%,6.92%,-6.61%,5.90%,-1.11%,8.03%,2.74%,-0.76%,1.15%,1.90%,1.36%,1.47%,2.77%,-4.81%,0.25%,6.77%,6.91%,-4.20%,2.92%,-2.51%,3.48%,7.80%,-6.43%,-1.29%,4.39%,6.11%,3.37%,2.24%,1.73%,1.69%,1.66%,1.39%,1.28%,1.26%,1.24%,1.15%,1.11%,1.09%,1.06%,1.01%,0.98%,0.95%
56,"Growth rate, excluding cellular M2M, quarterly",603,GSM,,Swaziland,,10.61%,10.61%,10.61%,10.60%,10.61%,9.59%,18.75%,15.79%,7.27%,6.78%,3.97%,3.82%,7.35%,6.85%,12.82%,-3.41%,7.06%,27.47%,15.52%,8.21%,16.47%,13.68%,10.94%,5.16%,5.36%,8.05%,5.10%,6.72%,11.89%,11.25%,6.74%,4.74%,14.82%,9.63%,3.59%,5.40%,1.65%,8.63%,6.29%,3.12%,0.30%,2.26%,6.92%,-6.61%,5.90%,-1.11%,7.45%,2.17%,-1.37%,0.49%,1.18%,0.58%,0.61%,1.87%,-6.06%,-0.93%,5.83%,5.90%,-6.08%,1.43%,-4.69%,1.77%,6.50%,-9.91%,-4.35%,2.27%,4.45%,1.13%,-0.23%,-0.84%,-0.86%,-0.87%,-1.19%,-1.32%,-1.33%,-1.35%,-1.46%,-1.50%,-1.53%,-1.58%,-1.65%,-1.72%,-1.77%
56,"Growth rate, excluding cellular M2M, quarterly",603,GSM,455,MTN,,10.61%,10.61%,10.61%,10.60%,10.61%,9.59%,18.75%,15.79%,7.27%,6.78%,3.97%,3.82%,7.35%,6.85%,12.82%,-3.41%,7.06%,27.47%,15.52%,8.21%,16.47%,13.68%,10.94%,5.16%,5.36%,8.05%,5.10%,6.72%,11.89%,11.25%,6.74%,4.74%,14.82%,9.63%,3.59%,5.40%,1.65%,8.63%,6.29%,3.12%,0.30%,2.26%,6.92%,-6.61%,5.90%,-1.11%,7.45%,2.17%,-1.37%,0.49%,1.18%,0.58%,0.61%,1.87%,-6.06%,-0.93%,5.83%,5.90%,-6.08%,1.43%,-4.69%,1.77%,6.50%,-9.91%,-4.35%,2.27%,4.45%,1.13%,-0.23%,-0.84%,-0.86%,-0.87%,-1.19%,-1.32%,-1.33%,-1.35%,-1.46%,-1.50%,-1.53%,-1.58%,-1.65%,-1.72%,-1.77%
56,"Growth rate, excluding cellular M2M, quarterly",951,WCDMA (Family),,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.55%,54.41%,39.78%,31.96%,26.71%,23.40%,21.57%,16.89%,16.73%,17.83%,17.71%,13.82%,14.76%,12.70%,13.57%,14.68%,10.70%,10.98%,11.72%,11.36%,10.03%,8.98%,8.14%,7.52%,6.99%,6.45%,6.00%,5.64%,5.32%,5.01%,4.74%,4.51%,4.30%,4.10%,3.93%,3.77%
56,"Growth rate, excluding cellular M2M, quarterly",951,WCDMA (Family),455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.55%,54.41%,39.78%,31.96%,26.71%,23.40%,21.57%,16.89%,16.73%,17.83%,17.71%,13.82%,14.76%,12.70%,13.57%,14.68%,10.70%,10.98%,11.72%,11.36%,10.03%,8.98%,8.14%,7.52%,6.99%,6.45%,6.00%,5.64%,5.32%,5.01%,4.74%,4.51%,4.30%,4.10%,3.93%,3.77%
56,"Growth rate, excluding cellular M2M, quarterly",929,WCDMA HSPA,,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.55%,54.41%,39.78%,31.96%,26.71%,23.40%,21.57%,16.89%,16.73%,17.83%,17.71%,13.82%,14.76%,12.70%,13.57%,14.68%,10.70%,10.98%,11.72%,11.36%,10.03%,8.98%,8.14%,7.52%,6.99%,6.45%,6.00%,5.64%,5.32%,5.01%,4.74%,4.51%,4.30%,4.10%,3.93%,3.77%
56,"Growth rate, excluding cellular M2M, quarterly",929,WCDMA HSPA,455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.55%,54.41%,39.78%,31.96%,26.71%,23.40%,21.57%,16.89%,16.73%,17.83%,17.71%,13.82%,14.76%,12.70%,13.57%,14.68%,10.70%,10.98%,11.72%,11.36%,10.03%,8.98%,8.14%,7.52%,6.99%,6.45%,6.00%,5.64%,5.32%,5.01%,4.74%,4.51%,4.30%,4.10%,3.93%,3.77%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",0,Total,,Swaziland,,,,,49.67%,49.66%,48.29%,59.20%,66.67%,61.64%,57.50%,37.89%,23.64%,23.73%,23.81%,34.35%,25.00%,24.66%,48.72%,52.27%,70.59%,85.59%,65.52%,58.96%,54.48%,39.74%,32.81%,25.82%,27.68%,35.59%,39.61%,41.79%,39.16%,42.81%,40.73%,36.58%,37.44%,21.66%,20.56%,23.70%,21.02%,19.42%,12.42%,13.08%,2.42%,8.13%,4.57%,5.65%,16.22%,8.91%,11.41%,5.08%,3.68%,6.01%,7.71%,0.62%,-0.49%,4.70%,8.92%,9.62%,12.55%,2.77%,-0.54%,11.92%,1.75%,3.03%,3.94%,2.31%,13.03%,17.07%,14.09%,9.33%,7.52%,6.63%,6.15%,5.71%,5.27%,5.02%,4.85%,4.67%,4.49%,4.35%,4.20%,4.06%
61,"Growth rate, excluding cellular M2M, annual",0,Total,455,MTN,,,,,49.67%,49.66%,48.29%,59.20%,66.67%,61.64%,57.50%,37.89%,23.64%,23.73%,23.81%,34.35%,25.00%,24.66%,48.72%,52.27%,70.59%,85.59%,65.52%,58.96%,54.48%,39.74%,32.81%,25.82%,27.68%,35.59%,39.61%,41.79%,39.16%,42.81%,40.73%,36.58%,37.44%,21.66%,20.56%,23.70%,21.02%,19.42%,12.42%,13.08%,2.42%,8.13%,4.57%,5.65%,16.22%,8.91%,11.41%,5.08%,3.68%,6.01%,7.71%,0.62%,-0.49%,4.70%,8.92%,9.62%,12.55%,2.77%,-0.54%,11.92%,1.75%,3.03%,3.94%,2.31%,13.03%,17.07%,14.09%,9.33%,7.52%,6.63%,6.15%,5.71%,5.27%,5.02%,4.85%,4.67%,4.49%,4.35%,4.20%,4.06%
61,"Growth rate, excluding cellular M2M, annual",204,Active,,Swaziland,,,,,49.67%,49.66%,48.29%,59.20%,66.67%,61.64%,57.50%,37.89%,23.64%,23.73%,23.81%,34.35%,25.00%,24.66%,48.72%,52.27%,70.59%,85.59%,65.52%,58.96%,54.48%,39.74%,32.81%,25.82%,27.68%,35.59%,39.61%,41.79%,39.16%,42.81%,40.73%,36.58%,37.44%,21.66%,20.56%,23.70%,21.02%,19.42%,12.42%,13.08%,2.42%,8.13%,4.57%,5.65%,16.22%,8.91%,11.41%,5.08%,3.68%,6.01%,7.71%,0.62%,-0.49%,4.70%,8.92%,9.62%,12.55%,2.77%,-0.54%,11.92%,1.75%,3.03%,3.94%,2.31%,13.03%,17.07%,14.09%,9.33%,7.52%,6.63%,6.15%,5.71%,5.27%,5.02%,4.85%,4.67%,4.49%,4.35%,4.20%,4.06%
61,"Growth rate, excluding cellular M2M, annual",99,Prepaid,,Swaziland,,,,,49.98%,49.97%,48.78%,60.82%,68.44%,63.89%,59.92%,39.25%,24.94%,24.57%,24.25%,34.58%,25.00%,24.83%,50.05%,54.15%,72.91%,88.44%,67.16%,60.29%,55.49%,40.15%,32.91%,25.61%,27.50%,35.58%,39.68%,41.92%,39.23%,42.96%,40.83%,36.59%,37.47%,21.37%,20.25%,23.44%,20.70%,19.04%,11.88%,12.55%,1.60%,7.40%,3.69%,4.79%,15.58%,8.01%,10.51%,3.95%,2.44%,4.75%,6.44%,-0.50%,-1.43%,3.96%,8.36%,9.18%,12.15%,2.43%,-0.85%,11.62%,1.52%,2.84%,3.78%,2.18%,12.90%,16.94%,13.95%,9.19%,7.36%,6.45%,5.97%,5.52%,5.09%,4.83%,4.66%,4.49%,4.30%,4.16%,4.02%,3.87%
61,"Growth rate, excluding cellular M2M, annual",99,Prepaid,455,MTN,,,,,49.98%,49.97%,48.78%,60.82%,68.44%,63.89%,59.92%,39.25%,24.94%,24.57%,24.25%,34.58%,25.00%,24.83%,50.05%,54.15%,72.91%,88.44%,67.16%,60.29%,55.49%,40.15%,32.91%,25.61%,27.50%,35.58%,39.68%,41.92%,39.23%,42.96%,40.83%,36.59%,37.47%,21.37%,20.25%,23.44%,20.70%,19.04%,11.88%,12.55%,1.60%,7.40%,3.69%,4.79%,15.58%,8.01%,10.51%,3.95%,2.44%,4.75%,6.44%,-0.50%,-1.43%,3.96%,8.36%,9.18%,12.15%,2.43%,-0.85%,11.62%,1.52%,2.84%,3.78%,2.18%,12.90%,16.94%,13.95%,9.19%,7.36%,6.45%,5.97%,5.52%,5.09%,4.83%,4.66%,4.49%,4.30%,4.16%,4.02%,3.87%
61,"Growth rate, excluding cellular M2M, annual",822,Contract,,Swaziland,,,,,44.95%,44.96%,40.73%,34.07%,38.89%,26.23%,18.14%,12.73%,-1.09%,6.45%,14.08%,29.03%,25.00%,20.51%,16.73%,7.10%,14.76%,14.75%,14.74%,13.00%,17.91%,23.06%,28.40%,36.06%,36.04%,36.04%,36.06%,36.04%,36.06%,36.05%,36.05%,36.04%,36.05%,36.04%,36.04%,36.06%,36.04%,36.05%,36.05%,36.05%,36.05%,36.05%,36.05%,36.04%,36.05%,36.04%,36.05%,36.05%,36.05%,36.05%,36.05%,24.09%,17.83%,18.30%,18.62%,16.96%,19.04%,8.23%,4.37%,16.70%,5.26%,5.92%,6.34%,4.31%,14.99%,19.01%,16.05%,11.42%,9.84%,9.15%,8.82%,8.41%,7.95%,7.68%,7.49%,7.29%,7.08%,6.93%,6.77%,6.60%
61,"Growth rate, excluding cellular M2M, annual",822,Contract,455,MTN,,,,,44.95%,44.96%,40.73%,34.07%,38.89%,26.23%,18.14%,12.73%,-1.09%,6.45%,14.08%,29.03%,25.00%,20.51%,16.73%,7.10%,14.76%,14.75%,14.74%,13.00%,17.91%,23.06%,28.40%,36.06%,36.04%,36.04%,36.06%,36.04%,36.06%,36.05%,36.05%,36.04%,36.05%,36.04%,36.04%,36.06%,36.04%,36.05%,36.05%,36.05%,36.05%,36.05%,36.05%,36.04%,36.05%,36.04%,36.05%,36.05%,36.05%,36.05%,36.05%,24.09%,17.83%,18.30%,18.62%,16.96%,19.04%,8.23%,4.37%,16.70%,5.26%,5.92%,6.34%,4.31%,14.99%,19.01%,16.05%,11.42%,9.84%,9.15%,8.82%,8.41%,7.95%,7.68%,7.49%,7.29%,7.08%,6.93%,6.77%,6.60%
61,"Growth rate, excluding cellular M2M, annual",796,2G,,Swaziland,,,,,49.67%,49.66%,48.29%,59.20%,66.67%,61.64%,57.50%,37.89%,23.64%,23.73%,23.81%,34.35%,25.00%,24.66%,48.72%,52.27%,70.59%,85.59%,65.52%,58.96%,54.48%,39.74%,32.81%,25.82%,27.68%,35.59%,39.61%,41.79%,39.16%,42.81%,40.73%,36.58%,37.44%,21.66%,20.56%,23.70%,21.02%,19.42%,12.42%,13.08%,2.42%,8.13%,4.57%,5.08%,14.96%,7.07%,8.81%,2.46%,0.86%,2.88%,4.29%,-3.17%,-4.62%,0.34%,4.31%,4.28%,6.77%,-3.85%,-7.60%,4.79%,-6.93%,-6.60%,-6.14%,-7.95%,3.33%,7.78%,4.50%,-0.81%,-2.77%,-3.71%,-4.18%,-4.64%,-5.09%,-5.35%,-5.52%,-5.71%,-5.94%,-6.12%,-6.33%,-6.55%
61,"Growth rate, excluding cellular M2M, annual",796,2G,455,MTN,,,,,49.67%,49.66%,48.29%,59.20%,66.67%,61.64%,57.50%,37.89%,23.64%,23.73%,23.81%,34.35%,25.00%,24.66%,48.72%,52.27%,70.59%,85.59%,65.52%,58.96%,54.48%,39.74%,32.81%,25.82%,27.68%,35.59%,39.61%,41.79%,39.16%,42.81%,40.73%,36.58%,37.44%,21.66%,20.56%,23.70%,21.02%,19.42%,12.42%,13.08%,2.42%,8.13%,4.57%,5.08%,14.96%,7.07%,8.81%,2.46%,0.86%,2.88%,4.29%,-3.17%,-4.62%,0.34%,4.31%,4.28%,6.77%,-3.85%,-7.60%,4.79%,-6.93%,-6.60%,-6.14%,-7.95%,3.33%,7.78%,4.50%,-0.81%,-2.77%,-3.71%,-4.18%,-4.64%,-5.09%,-5.35%,-5.52%,-5.71%,-5.94%,-6.12%,-6.33%,-6.55%
61,"Growth rate, excluding cellular M2M, annual",755,3G,,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.12%,260.87%,188.38%,150.81%,122.18%,104.68%,95.45%,89.25%,84.28%,81.16%,73.27%,67.17%,68.43%,62.48%,60.00%,57.40%,52.84%,51.91%,49.18%,44.40%,39.42%,35.57%,32.41%,29.79%,27.53%,25.54%,23.84%,22.37%,21.07%,19.90%,18.87%,17.94%,17.10%
61,"Growth rate, excluding cellular M2M, annual",755,3G,455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.12%,260.87%,188.38%,150.81%,122.18%,104.68%,95.45%,89.25%,84.28%,81.16%,73.27%,67.17%,68.43%,62.48%,60.00%,57.40%,52.84%,51.91%,49.18%,44.40%,39.42%,35.57%,32.41%,29.79%,27.53%,25.54%,23.84%,22.37%,21.07%,19.90%,18.87%,17.94%,17.10%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.12%,260.87%,188.38%,150.81%,122.18%,104.68%,95.45%,89.25%,84.28%,81.16%,73.27%,67.17%,68.43%,62.48%,60.00%,57.40%,52.84%,51.91%,49.18%,44.40%,39.42%,35.57%,32.41%,29.79%,27.53%,25.54%,23.84%,22.37%,21.07%,19.90%,18.87%,17.94%,17.10%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.12%,260.87%,188.38%,150.81%,122.18%,104.68%,95.45%,89.25%,84.28%,81.16%,73.27%,67.17%,68.43%,62.48%,60.00%,57.40%,52.84%,51.91%,49.18%,44.40%,39.42%,35.57%,32.41%,29.79%,27.53%,25.54%,23.84%,22.37%,21.07%,19.90%,18.87%,17.94%,17.10%
61,"Growth rate, excluding cellular M2M, annual",1120,GSM (Family),,Swaziland,,,,,49.67%,49.66%,48.29%,59.20%,66.67%,61.64%,57.50%,37.89%,23.64%,23.73%,23.81%,34.35%,25.00%,24.66%,48.72%,52.27%,70.59%,85.59%,65.52%,58.96%,54.48%,39.74%,32.81%,25.82%,27.68%,35.59%,39.61%,41.79%,39.16%,42.81%,40.73%,36.58%,37.44%,21.66%,20.56%,23.70%,21.02%,19.42%,12.42%,13.08%,2.42%,8.13%,4.57%,5.65%,16.22%,8.91%,11.41%,5.08%,3.68%,6.01%,7.71%,0.62%,-0.49%,4.70%,8.92%,9.62%,12.55%,2.77%,-0.54%,11.92%,1.75%,3.03%,3.94%,2.31%,13.03%,17.07%,14.09%,9.33%,7.52%,6.63%,6.15%,5.71%,5.27%,5.02%,4.85%,4.67%,4.49%,4.35%,4.20%,4.06%
61,"Growth rate, excluding cellular M2M, annual",1120,GSM (Family),455,MTN,,,,,49.67%,49.66%,48.29%,59.20%,66.67%,61.64%,57.50%,37.89%,23.64%,23.73%,23.81%,34.35%,25.00%,24.66%,48.72%,52.27%,70.59%,85.59%,65.52%,58.96%,54.48%,39.74%,32.81%,25.82%,27.68%,35.59%,39.61%,41.79%,39.16%,42.81%,40.73%,36.58%,37.44%,21.66%,20.56%,23.70%,21.02%,19.42%,12.42%,13.08%,2.42%,8.13%,4.57%,5.65%,16.22%,8.91%,11.41%,5.08%,3.68%,6.01%,7.71%,0.62%,-0.49%,4.70%,8.92%,9.62%,12.55%,2.77%,-0.54%,11.92%,1.75%,3.03%,3.94%,2.31%,13.03%,17.07%,14.09%,9.33%,7.52%,6.63%,6.15%,5.71%,5.27%,5.02%,4.85%,4.67%,4.49%,4.35%,4.20%,4.06%
61,"Growth rate, excluding cellular M2M, annual",603,GSM,,Swaziland,,,,,49.67%,49.66%,48.29%,59.20%,66.67%,61.64%,57.50%,37.89%,23.64%,23.73%,23.81%,34.35%,25.00%,24.66%,48.72%,52.27%,70.59%,85.59%,65.52%,58.96%,54.48%,39.74%,32.81%,25.82%,27.68%,35.59%,39.61%,41.79%,39.16%,42.81%,40.73%,36.58%,37.44%,21.66%,20.56%,23.70%,21.02%,19.42%,12.42%,13.08%,2.42%,8.13%,4.57%,5.08%,14.96%,7.07%,8.81%,2.46%,0.86%,2.88%,4.29%,-3.17%,-4.62%,0.34%,4.31%,4.28%,6.77%,-3.85%,-7.60%,4.79%,-6.93%,-6.60%,-6.14%,-7.95%,3.33%,7.78%,4.50%,-0.81%,-2.77%,-3.71%,-4.18%,-4.64%,-5.09%,-5.35%,-5.52%,-5.71%,-5.94%,-6.12%,-6.33%,-6.55%
61,"Growth rate, excluding cellular M2M, annual",603,GSM,455,MTN,,,,,49.67%,49.66%,48.29%,59.20%,66.67%,61.64%,57.50%,37.89%,23.64%,23.73%,23.81%,34.35%,25.00%,24.66%,48.72%,52.27%,70.59%,85.59%,65.52%,58.96%,54.48%,39.74%,32.81%,25.82%,27.68%,35.59%,39.61%,41.79%,39.16%,42.81%,40.73%,36.58%,37.44%,21.66%,20.56%,23.70%,21.02%,19.42%,12.42%,13.08%,2.42%,8.13%,4.57%,5.08%,14.96%,7.07%,8.81%,2.46%,0.86%,2.88%,4.29%,-3.17%,-4.62%,0.34%,4.31%,4.28%,6.77%,-3.85%,-7.60%,4.79%,-6.93%,-6.60%,-6.14%,-7.95%,3.33%,7.78%,4.50%,-0.81%,-2.77%,-3.71%,-4.18%,-4.64%,-5.09%,-5.35%,-5.52%,-5.71%,-5.94%,-6.12%,-6.33%,-6.55%
61,"Growth rate, excluding cellular M2M, annual",951,WCDMA (Family),,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.12%,260.87%,188.38%,150.81%,122.18%,104.68%,95.45%,89.25%,84.28%,81.16%,73.27%,67.17%,68.43%,62.48%,60.00%,57.40%,52.84%,51.91%,49.18%,44.40%,39.42%,35.57%,32.41%,29.79%,27.53%,25.54%,23.84%,22.37%,21.07%,19.90%,18.87%,17.94%,17.10%
61,"Growth rate, excluding cellular M2M, annual",951,WCDMA (Family),455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.12%,260.87%,188.38%,150.81%,122.18%,104.68%,95.45%,89.25%,84.28%,81.16%,73.27%,67.17%,68.43%,62.48%,60.00%,57.40%,52.84%,51.91%,49.18%,44.40%,39.42%,35.57%,32.41%,29.79%,27.53%,25.54%,23.84%,22.37%,21.07%,19.90%,18.87%,17.94%,17.10%
61,"Growth rate, excluding cellular M2M, annual",929,WCDMA HSPA,,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.12%,260.87%,188.38%,150.81%,122.18%,104.68%,95.45%,89.25%,84.28%,81.16%,73.27%,67.17%,68.43%,62.48%,60.00%,57.40%,52.84%,51.91%,49.18%,44.40%,39.42%,35.57%,32.41%,29.79%,27.53%,25.54%,23.84%,22.37%,21.07%,19.90%,18.87%,17.94%,17.10%
61,"Growth rate, excluding cellular M2M, annual",929,WCDMA HSPA,455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.12%,260.87%,188.38%,150.81%,122.18%,104.68%,95.45%,89.25%,84.28%,81.16%,73.27%,67.17%,68.43%,62.48%,60.00%,57.40%,52.84%,51.91%,49.18%,44.40%,39.42%,35.57%,32.41%,29.79%,27.53%,25.54%,23.84%,22.37%,21.07%,19.90%,18.87%,17.94%,17.10%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Market penetration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Market penetration,0,Total,,Swaziland,2.08%,2.29%,2.53%,2.79%,3.08%,3.40%,3.72%,4.40%,5.09%,5.45%,5.81%,6.04%,6.26%,6.71%,7.16%,8.06%,7.78%,8.31%,10.57%,12.19%,13.16%,15.29%,17.33%,19.16%,20.09%,21.11%,22.72%,23.79%,25.29%,28.20%,31.24%,33.21%,34.64%,39.61%,43.24%,44.60%,46.81%,47.38%,51.25%,54.25%,55.71%,55.65%,56.68%,60.36%,56.14%,59.22%,58.33%,62.76%,64.23%,63.49%,63.97%,64.94%,65.57%,66.29%,67.87%,64.37%,64.29%,68.39%,72.87%,69.56%,71.34%,69.31%,71.48%,76.80%,71.63%,70.47%,73.34%,77.58%,79.95%,81.48%,82.65%,83.80%,84.94%,85.87%,86.72%,87.56%,88.40%,89.16%,89.90%,90.63%,91.34%,92.01%,92.66%,93.29%
44,Market penetration,0,Total,455,MTN,2.08%,2.29%,2.53%,2.79%,3.08%,3.40%,3.72%,4.40%,5.09%,5.45%,5.81%,6.04%,6.26%,6.71%,7.16%,8.06%,7.78%,8.31%,10.57%,12.19%,13.16%,15.29%,17.33%,19.16%,20.09%,21.11%,22.72%,23.79%,25.29%,28.20%,31.24%,33.21%,34.64%,39.61%,43.24%,44.60%,46.81%,47.38%,51.25%,54.25%,55.71%,55.65%,56.68%,60.36%,56.14%,59.22%,58.33%,62.76%,64.23%,63.49%,63.97%,64.94%,65.57%,66.29%,67.87%,64.37%,64.29%,68.39%,72.87%,69.56%,71.34%,69.31%,71.48%,76.80%,71.63%,70.47%,73.34%,77.58%,79.95%,81.48%,82.65%,83.80%,84.94%,85.87%,86.72%,87.56%,88.40%,89.16%,89.90%,90.63%,91.34%,92.01%,92.66%,93.29%
44,Market penetration,204,Active,,Swaziland,2.08%,2.29%,2.53%,2.79%,3.08%,3.40%,3.72%,4.40%,5.09%,5.45%,5.81%,6.04%,6.26%,6.71%,7.16%,8.06%,7.78%,8.31%,10.57%,12.19%,13.16%,15.29%,17.33%,19.16%,20.09%,21.11%,22.72%,23.79%,25.29%,28.20%,31.24%,33.21%,34.64%,39.61%,43.24%,44.60%,46.81%,47.38%,51.25%,54.25%,55.71%,55.65%,56.68%,60.36%,56.14%,59.22%,58.33%,62.76%,64.23%,63.49%,63.97%,64.94%,65.57%,66.29%,67.87%,64.37%,64.29%,68.39%,72.87%,69.56%,71.34%,69.31%,71.48%,76.80%,71.63%,70.47%,73.34%,77.58%,79.95%,81.48%,82.65%,83.80%,84.94%,85.87%,86.72%,87.56%,88.40%,89.16%,89.90%,90.63%,91.34%,92.01%,92.66%,93.29%
44,Market penetration,99,Prepaid,,Swaziland,1.95%,2.15%,2.38%,2.62%,2.89%,3.19%,3.50%,4.18%,4.84%,5.20%,5.56%,5.79%,6.01%,6.44%,6.87%,7.74%,7.47%,7.99%,10.24%,11.84%,12.80%,14.92%,16.95%,18.78%,19.68%,20.66%,22.24%,23.28%,24.74%,27.60%,30.60%,32.52%,33.90%,38.81%,42.38%,43.68%,45.82%,46.31%,50.11%,53.02%,54.39%,54.22%,55.14%,58.71%,54.37%,57.31%,56.27%,60.55%,61.85%,60.93%,61.22%,61.98%,62.39%,62.86%,64.19%,60.75%,60.60%,64.40%,68.55%,65.39%,67.00%,65.05%,67.04%,72.00%,67.12%,66.01%,68.68%,72.63%,74.83%,76.24%,77.31%,78.35%,79.38%,80.21%,80.97%,81.72%,82.47%,83.14%,83.80%,84.44%,85.06%,85.65%,86.21%,86.76%
44,Market penetration,99,Prepaid,455,MTN,1.95%,2.15%,2.38%,2.62%,2.89%,3.19%,3.50%,4.18%,4.84%,5.20%,5.56%,5.79%,6.01%,6.44%,6.87%,7.74%,7.47%,7.99%,10.24%,11.84%,12.80%,14.92%,16.95%,18.78%,19.68%,20.66%,22.24%,23.28%,24.74%,27.60%,30.60%,32.52%,33.90%,38.81%,42.38%,43.68%,45.82%,46.31%,50.11%,53.02%,54.39%,54.22%,55.14%,58.71%,54.37%,57.31%,56.27%,60.55%,61.85%,60.93%,61.22%,61.98%,62.39%,62.86%,64.19%,60.75%,60.60%,64.40%,68.55%,65.39%,67.00%,65.05%,67.04%,72.00%,67.12%,66.01%,68.68%,72.63%,74.83%,76.24%,77.31%,78.35%,79.38%,80.21%,80.97%,81.72%,82.47%,83.14%,83.80%,84.44%,85.06%,85.65%,86.21%,86.76%
