,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
44,Market penetration,1385,CDMA2000 1xEV-DO (Family),,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.06%,0.08%,0.09%,0.09%,0.10%,0.11%,0.14%,0.17%,0.20%,0.22%,0.25%,0.27%,0.30%,0.32%,0.27%,0.21%,0.16%,0.11%,0.11%,0.12%,0.13%,0.15%,0.16%,0.17%,0.19%,0.21%,0.24%,0.28%,0.31%,0.35%,0.39%,0.43%,0.47%,0.51%,0.55%,0.58%,0.62%,0.66%,0.69%,0.72%,0.76%,0.79%,0.82%,0.85%,0.88%,0.91%
44,Market penetration,1385,CDMA2000 1xEV-DO (Family),3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.06%,0.08%,0.09%,0.09%,0.10%,0.11%,0.14%,0.17%,0.20%,0.22%,0.25%,0.27%,0.30%,0.32%,0.27%,0.21%,0.16%,0.11%,0.11%,0.12%,0.13%,0.15%,0.16%,0.17%,0.19%,0.21%,0.24%,0.28%,0.31%,0.35%,0.39%,0.43%,0.47%,0.51%,0.55%,0.58%,0.62%,0.66%,0.69%,0.72%,0.76%,0.79%,0.82%,0.85%,0.88%,0.91%
44,Market penetration,824,CDMA2000 1xEV-DO,,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.06%,0.08%,0.09%,0.09%,0.10%,0.11%,0.14%,0.17%,0.20%,0.22%,0.25%,0.27%,0.30%,0.32%,0.27%,0.21%,0.16%,0.11%,0.11%,0.12%,0.13%,0.15%,0.16%,0.17%,0.19%,0.21%,0.24%,0.28%,0.31%,0.35%,0.39%,0.43%,0.47%,0.51%,0.55%,0.58%,0.62%,0.66%,0.69%,0.72%,0.76%,0.79%,0.82%,0.85%,0.88%,0.91%
44,Market penetration,824,CDMA2000 1xEV-DO,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.06%,0.08%,0.09%,0.09%,0.10%,0.11%,0.14%,0.17%,0.20%,0.22%,0.25%,0.27%,0.30%,0.32%,0.27%,0.21%,0.16%,0.11%,0.11%,0.12%,0.13%,0.15%,0.16%,0.17%,0.19%,0.21%,0.24%,0.28%,0.31%,0.35%,0.39%,0.43%,0.47%,0.51%,0.55%,0.58%,0.62%,0.66%,0.69%,0.72%,0.76%,0.79%,0.82%,0.85%,0.88%,0.91%
44,Market penetration,1120,GSM (Family),,Liberia,,,,,,0.08%,0.17%,0.28%,0.40%,0.53%,0.66%,0.81%,0.96%,1.12%,1.28%,1.45%,1.67%,1.96%,2.27%,2.89%,3.80%,4.60%,4.93%,6.02%,7.30%,9.22%,10.63%,11.90%,14.66%,15.43%,15.72%,16.36%,18.09%,20.03%,21.31%,22.91%,24.50%,25.66%,28.72%,30.17%,32.47%,34.77%,37.00%,38.66%,40.86%,43.22%,46.31%,48.87%,50.55%,51.62%,52.74%,55.51%,56.56%,57.24%,57.76%,58.71%,59.98%,59.60%,60.14%,60.61%,61.21%,60.54%,60.50%,62.48%,65.27%,67.14%,69.01%,70.54%,72.02%,73.31%,74.49%,75.57%,76.54%,77.38%,78.12%,78.80%,79.41%,79.91%,80.34%,80.69%,80.95%,81.11%,81.18%,81.18%
44,Market penetration,1120,GSM (Family),264,Lonestar (MTN),,,,,,0.08%,0.17%,0.28%,0.40%,0.53%,0.66%,0.81%,0.96%,1.12%,1.28%,1.45%,1.67%,1.96%,2.27%,2.55%,2.71%,2.79%,2.93%,3.28%,3.88%,4.55%,5.44%,6.31%,6.77%,7.18%,7.64%,8.45%,9.66%,11.08%,11.86%,12.97%,14.11%,14.84%,17.46%,18.48%,18.63%,18.82%,18.96%,18.56%,19.63%,20.88%,22.86%,24.33%,25.11%,25.30%,26.14%,28.03%,28.84%,29.30%,29.59%,30.31%,31.00%,29.75%,29.37%,29.08%,29.46%,28.87%,28.69%,29.76%,30.72%,31.27%,32.12%,32.72%,33.33%,33.88%,34.41%,34.91%,35.37%,35.78%,36.17%,36.55%,36.90%,37.21%,37.51%,37.79%,38.06%,38.31%,38.54%,38.76%
44,Market penetration,1120,GSM (Family),76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,0.34%,1.02%,1.71%,1.88%,2.58%,3.22%,4.43%,4.91%,5.27%,5.68%,5.99%,5.79%,5.59%,6.09%,6.58%,7.07%,7.54%,8.00%,8.45%,8.90%,9.35%,11.03%,12.68%,14.32%,15.94%,16.92%,17.89%,18.86%,19.82%,20.63%,21.42%,22.22%,23.01%,22.99%,22.98%,22.96%,22.95%,23.65%,24.64%,25.68%,26.55%,26.91%,26.96%,27.24%,28.27%,30.25%,31.62%,32.65%,33.57%,34.41%,35.09%,35.67%,36.20%,36.67%,37.05%,37.37%,37.64%,37.86%,38.03%,38.13%,38.17%,38.13%,38.02%,37.85%,37.61%
44,Market penetration,1120,GSM (Family),32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,0.08%,0.10%,0.12%,0.15%,0.20%,0.24%,0.28%,0.31%,0.35%,0.39%,0.43%,0.47%,0.50%,0.53%,0.56%,0.59%,0.62%,0.65%,0.68%,0.70%,0.71%,0.72%,0.72%,0.73%,0.71%,0.68%,0.66%,0.63%,0.63%,0.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Market penetration,1120,GSM (Family),114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86%,1.86%,1.86%,1.86%,1.84%,1.83%,1.82%,1.81%,1.76%,1.72%,1.68%,1.64%,2.10%,2.55%,2.99%,3.43%,3.60%,3.76%,3.93%,4.09%,4.19%,4.28%,4.38%,4.47%,4.72%,4.97%,5.21%,5.45%,5.33%,5.21%,5.09%,4.97%,4.84%,4.71%,4.57%,4.44%,4.30%,4.25%,4.24%,4.25%,4.29%,4.34%,4.40%,4.46%,4.50%,4.54%,4.58%,4.61%,4.65%,4.68%,4.70%,4.73%,4.75%,4.77%,4.79%,4.81%
44,Market penetration,603,GSM,,Liberia,,,,,,0.08%,0.17%,0.28%,0.40%,0.53%,0.66%,0.81%,0.96%,1.12%,1.28%,1.45%,1.67%,1.96%,2.27%,2.89%,3.80%,4.60%,4.93%,6.02%,7.30%,9.22%,10.63%,11.90%,14.66%,15.43%,15.72%,16.36%,18.09%,20.03%,21.31%,22.91%,24.50%,25.66%,28.72%,30.17%,32.47%,34.77%,37.00%,38.66%,40.86%,43.22%,46.31%,48.87%,50.55%,51.58%,52.49%,55.04%,55.86%,56.30%,56.56%,57.22%,58.18%,57.43%,57.59%,57.62%,57.78%,56.63%,56.10%,57.51%,59.63%,60.91%,62.11%,62.92%,63.64%,64.17%,64.60%,64.95%,65.22%,65.37%,65.46%,65.52%,65.53%,65.46%,65.37%,65.26%,65.12%,64.95%,64.74%,64.52%
44,Market penetration,603,GSM,264,Lonestar (MTN),,,,,,0.08%,0.17%,0.28%,0.40%,0.53%,0.66%,0.81%,0.96%,1.12%,1.28%,1.45%,1.67%,1.96%,2.27%,2.55%,2.71%,2.79%,2.93%,3.28%,3.88%,4.55%,5.44%,6.31%,6.77%,7.18%,7.64%,8.45%,9.66%,11.08%,11.86%,12.97%,14.11%,14.84%,17.46%,18.48%,18.63%,18.82%,18.96%,18.56%,19.63%,20.88%,22.86%,24.33%,25.11%,25.30%,26.14%,28.03%,28.84%,29.30%,29.59%,30.31%,31.00%,29.75%,29.37%,29.08%,29.46%,28.87%,28.69%,29.76%,30.72%,31.27%,32.12%,32.72%,33.33%,33.88%,34.41%,34.91%,35.37%,35.78%,36.17%,36.55%,36.90%,37.21%,37.51%,37.79%,38.06%,38.31%,38.54%,38.76%
44,Market penetration,603,GSM,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,0.34%,1.02%,1.71%,1.88%,2.58%,3.22%,4.43%,4.91%,5.27%,5.68%,5.99%,5.79%,5.59%,6.09%,6.58%,7.07%,7.54%,8.00%,8.45%,8.90%,9.35%,11.03%,12.68%,14.32%,15.94%,16.92%,17.89%,18.86%,19.82%,20.63%,21.38%,21.97%,22.54%,22.29%,22.04%,21.77%,21.49%,21.89%,22.54%,23.22%,23.69%,23.63%,23.24%,23.05%,23.56%,24.91%,25.74%,26.15%,26.40%,26.55%,26.55%,26.47%,26.37%,26.22%,26.00%,25.76%,25.50%,25.21%,24.89%,24.55%,24.21%,23.87%,23.50%,23.13%,22.75%
44,Market penetration,603,GSM,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,0.08%,0.10%,0.12%,0.15%,0.20%,0.24%,0.28%,0.31%,0.35%,0.39%,0.43%,0.47%,0.50%,0.53%,0.56%,0.59%,0.62%,0.65%,0.68%,0.70%,0.71%,0.72%,0.72%,0.73%,0.71%,0.68%,0.66%,0.63%,0.63%,0.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Market penetration,603,GSM,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86%,1.86%,1.86%,1.86%,1.84%,1.83%,1.82%,1.81%,1.76%,1.72%,1.68%,1.64%,2.10%,2.55%,2.99%,3.43%,3.60%,3.76%,3.93%,4.09%,4.19%,4.28%,4.38%,4.47%,4.72%,4.97%,5.20%,5.42%,5.28%,5.14%,5.00%,4.85%,4.69%,4.52%,4.36%,4.19%,4.01%,3.91%,3.84%,3.80%,3.76%,3.74%,3.71%,3.68%,3.63%,3.58%,3.53%,3.48%,3.42%,3.37%,3.31%,3.25%,3.19%,3.13%,3.07%,3.01%
44,Market penetration,951,WCDMA (Family),,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05%,0.25%,0.47%,0.70%,0.94%,1.19%,1.48%,1.80%,2.16%,2.56%,2.99%,3.43%,3.90%,4.41%,4.97%,5.64%,6.22%,6.90%,7.62%,8.38%,9.14%,9.89%,10.62%,11.33%,12.01%,12.66%,13.28%,13.88%,14.45%,14.98%,15.43%,15.82%,16.16%,16.44%,16.66%
44,Market penetration,951,WCDMA (Family),76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05%,0.25%,0.47%,0.70%,0.94%,1.19%,1.46%,1.76%,2.09%,2.46%,2.86%,3.28%,3.72%,4.19%,4.72%,5.34%,5.88%,6.50%,7.17%,7.86%,8.54%,9.20%,9.84%,10.45%,11.05%,11.61%,12.14%,12.65%,13.14%,13.58%,13.96%,14.26%,14.52%,14.72%,14.86%
44,Market penetration,951,WCDMA (Family),114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01%,0.03%,0.05%,0.07%,0.10%,0.12%,0.15%,0.18%,0.22%,0.26%,0.30%,0.34%,0.39%,0.45%,0.52%,0.60%,0.69%,0.78%,0.87%,0.96%,1.05%,1.14%,1.22%,1.31%,1.39%,1.48%,1.56%,1.64%,1.72%,1.81%
44,Market penetration,929,WCDMA HSPA,,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05%,0.25%,0.47%,0.70%,0.94%,1.19%,1.48%,1.80%,2.16%,2.56%,2.99%,3.43%,3.90%,4.41%,4.97%,5.64%,6.22%,6.90%,7.62%,8.38%,9.14%,9.89%,10.62%,11.33%,12.01%,12.66%,13.28%,13.88%,14.45%,14.98%,15.43%,15.82%,16.16%,16.44%,16.66%
44,Market penetration,929,WCDMA HSPA,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05%,0.25%,0.47%,0.70%,0.94%,1.19%,1.46%,1.76%,2.09%,2.46%,2.86%,3.28%,3.72%,4.19%,4.72%,5.34%,5.88%,6.50%,7.17%,7.86%,8.54%,9.20%,9.84%,10.45%,11.05%,11.61%,12.14%,12.65%,13.14%,13.58%,13.96%,14.26%,14.52%,14.72%,14.86%
44,Market penetration,929,WCDMA HSPA,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01%,0.03%,0.05%,0.07%,0.10%,0.12%,0.15%,0.18%,0.22%,0.26%,0.30%,0.34%,0.39%,0.45%,0.52%,0.60%,0.69%,0.78%,0.87%,0.96%,1.05%,1.14%,1.22%,1.31%,1.39%,1.48%,1.56%,1.64%,1.72%,1.81%
44,Market penetration,1384,LTE (Family),,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14%,0.25%,0.37%,0.50%,0.64%,0.79%,0.96%,1.15%,1.35%,1.57%,1.81%,2.07%,2.33%,2.63%,2.98%,3.39%,3.85%,4.34%,4.89%
44,Market penetration,1384,LTE (Family),76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14%,0.25%,0.37%,0.50%,0.64%,0.79%,0.96%,1.15%,1.35%,1.57%,1.81%,2.07%,2.33%,2.63%,2.98%,3.39%,3.85%,4.34%,4.89%
44,Market penetration,996,LTE,,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14%,0.25%,0.37%,0.50%,0.64%,0.79%,0.96%,1.15%,1.35%,1.57%,1.81%,2.07%,2.33%,2.63%,2.98%,3.39%,3.85%,4.34%,4.89%
44,Market penetration,996,LTE,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14%,0.25%,0.37%,0.50%,0.64%,0.79%,0.96%,1.15%,1.35%,1.57%,1.81%,2.07%,2.33%,2.63%,2.98%,3.39%,3.85%,4.34%,4.89%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Herfindahl-Hirschman Index,0,,,Liberia,,,,,,"10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","7,918","5,795","5,070","4,988","4,819","4,784","4,755","4,763","4,785","3,796","3,828","3,866","3,971","4,094","4,232","4,278","4,357","4,443","4,466","4,675","4,722","4,470","4,296","4,170","4,064","4,077","4,094","4,135","4,156","4,161","4,149","4,253","4,283","4,283","4,274","4,262","4,265","4,289","4,261","4,261","4,268","4,290","4,293","4,306","4,339","4,374","4,392","4,406","4,412","4,417","4,416","4,415","4,414","4,414","4,414","4,412","4,411","4,412","4,410","4,409","4,408","4,408","4,407","4,406","4,405"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Gross additions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Gross additions,0,Total,264,Lonestar (MTN),,,,,,,"2,987","3,313","3,637","3,963","4,287","4,613","4,937","4,958","5,080","5,811","7,151","9,259","10,396","9,531","5,701","3,305","5,505","12,303","21,274","23,726","32,000","32,000","18,000","17,000","19,000","32,000","47,000","56,000","33,000","46,000","48,000","33,000","106,000","46,000","12,000","14,000","11,000","-10,000","49,000","57,000","87,000","67,000","39,000","15,000","42,000","87,000","42,000","27,000","20,000","39,000","38,000","-47,000","-9,000","-5,000","25,000","-19,000",0,"57,000","52,000","34,000","48,467","37,533","37,900","35,920","35,074","34,106","32,588","30,496","29,722","29,194","28,295","26,699","26,185","25,821","25,195","24,219","23,519","23,067"
60,Gross additions,0,Total,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,"22,000","23,000","6,000","24,000","22,000","42,000","18,000","14,000","16,000","13,000","-5,000","-5,000","20,375","20,375","20,375","20,375","20,250","20,250","20,250","20,250","69,257","69,256","69,257","69,256","44,705","44,704","44,705","44,704","39,174","39,173","39,174","39,173","5,263","5,264","5,263","5,263","36,612","49,421","52,918","45,541","23,089","9,571","20,022","54,764","98,495","78,066","62,338","57,936","55,505","48,744","45,643","44,404","42,645","39,164","37,710","36,890","35,542","33,200","32,428","32,064","31,418","30,220","29,366","28,823"
60,Gross additions,0,Total,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,683,872,"1,112","1,418","1,418","1,418","1,418","1,507","1,506","1,507","1,506","1,360","1,360","1,359","1,360","1,261","1,262","1,261","1,261",518,519,518,518,-794,-794,-795,-794,-131,-130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Gross additions,0,Total,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,587,587,245,246,245,245,-961,-962,-961,-962,"18,488","18,488","18,487","18,488","7,857","7,858","7,857","7,857","5,094","5,094","5,094","5,094","11,782","11,781","11,782","11,781","-3,854","-3,853","-3,854","-3,854","-4,700","-4,700","-4,700","-4,700","-5,132","-1,284",527,"2,067","2,837","3,769","4,153","3,880","3,447","3,278","3,216","3,146","3,035","2,866","2,800","2,739","2,647","2,524","2,431","2,364"
60,Gross additions,0,Total,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",500,366,366,365,366,"1,207","1,206","1,207","1,206","1,111","1,112","1,111","1,111","-2,278","-2,278","-2,279","-2,278",168,432,653,713,646,641,783,"1,060","1,404","1,645","1,798","1,867","1,937","2,001","2,057","2,035","1,981","1,920","1,922","1,920","1,897","1,834","1,833","1,829","1,806","1,763","1,741","1,736"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,0,Total,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,"2,410,000","4,500,000","6,120,000","9,090,000","14,243,000","16,023,000","15,785,000","17,106,000","18,540,000","17,597,000",,,,,,,,,,,,,,,,,,,"56,602,971","56,602,971","56,602,971","56,602,971","171,762,310","171,762,310","171,762,310","171,762,310",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,0,Total,264,Lonestar (MTN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,180,000","173,808,000","191,556,000","205,224,000","319,732,843","319,732,843","319,732,843","319,732,843","211,589,409","211,589,409","211,589,409","211,589,409","264,225,000","255,060,000","331,245,000","329,970,000","435,270,000","429,000,000","495,300,000","517,017,000","490,332,000","502,164,000",,,,,,,,,,,,,,,,,,
58,Minutes of use,0,Total,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,561,539","20,561,539","20,561,539","20,561,539","14,885,736","14,885,736","14,885,736","14,885,736",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,0,Total,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,709","66,709",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,0,Total,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,172","322,172","322,172","322,172","44,835","44,835","44,835","44,835",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,818,Inbound,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,571,521","15,571,521","15,571,521","15,571,521","13,623,436","13,623,436","13,623,436","13,623,436",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,818,Inbound,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,054","22,054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,818,Inbound,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,731","41,731","41,731","41,731","6,299","6,299","6,299","6,299",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,818,Inbound,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,197,004","3,197,004","3,197,004","3,197,004","2,209,959","2,209,959","2,209,959","2,209,959",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,818,Inbound,264,Lonestar (MTN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,738,753","42,738,753","42,738,753","42,738,753","35,160,486","35,160,486","35,160,486","35,160,486",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,819,Outbound,264,Lonestar (MTN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,180,000","173,808,000","191,556,000","205,224,000","276,994,089","276,994,089","276,994,089","276,994,089","176,428,923","176,428,923","176,428,923","176,428,923","264,225,000","255,060,000","331,245,000","329,970,000","435,270,000","429,000,000","495,300,000","517,017,000","490,332,000","502,164,000",,,,,,,,,,,,,,,,,,
58,Minutes of use,819,Outbound,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"280,441","280,441","280,441","280,441","38,536","38,536","38,536","38,536",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,819,Outbound,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,364,534","17,364,534","17,364,534","17,364,534","12,675,776","12,675,776","12,675,776","12,675,776",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,819,Outbound,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,031,449","41,031,449","41,031,449","41,031,449","158,138,874","158,138,874","158,138,874","158,138,874",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,819,Outbound,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,655","44,655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,1487,On-net,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,898,161","15,898,161","15,898,161","15,898,161","135,790,813","135,790,813","135,790,813","135,790,813",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,1487,On-net,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,276,814","7,276,814","7,276,814","7,276,814","4,913,373","4,913,373","4,913,373","4,913,373",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,1487,On-net,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,613","9,613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,1487,On-net,264,Lonestar (MTN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228,766,982","228,766,982","228,766,982","228,766,982","129,002,599","129,002,599","129,002,599","129,002,599",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,1486,Off-net,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,704,810","40,704,810","40,704,810","40,704,810","35,971,497","35,971,497","35,971,497","35,971,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,1486,Off-net,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,172","322,172","322,172","322,172","44,835","44,835","44,835","44,835",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,1486,Off-net,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,284,724","13,284,724","13,284,724","13,284,724","9,972,362","9,972,362","9,972,362","9,972,362",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,1486,Off-net,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,096","57,096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,1486,Off-net,264,Lonestar (MTN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,965,861","90,965,861","90,965,861","90,965,861","82,586,810","82,586,810","82,586,810","82,586,810",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"Minutes of use, Domestic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
