,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
190,"Connections, including cellular M2M",0,Total,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,069,063","5,358,865","5,591,817","5,937,973","6,139,969","6,301,122","6,397,449","6,597,919","6,404,940","6,154,072","5,955,361","5,743,872","6,098,914","6,486,063","6,912,367","7,354,841","7,894,246","7,648,986","7,971,244","8,408,810","8,713,758","8,816,990","9,067,833","9,058,237","9,149,562","9,100,903","9,184,624","9,321,125","9,497,898","9,713,537","9,944,035","10,158,635","10,348,046","10,524,558","10,696,759","10,867,062","11,033,750","11,192,127","11,348,036","11,501,840","11,651,891","11,796,369","11,936,931","12,075,054"
190,"Connections, including cellular M2M",0,Total,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,795","83,605","79,414","75,223","73,945","72,666","71,388","70,109","67,362","64,615","61,867","59,120","59,360","59,600","59,839","60,079","62,308","79,192","69,010","67,945","61,351","56,486","53,627","56,486","61,485","60,348","61,337","62,334","64,218","66,633","69,310","71,907","74,378","76,829","79,258","81,576","83,744","85,762","87,691","89,524","91,237","92,815","94,280","95,644"
190,"Connections, including cellular M2M",0,Total,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,229,817","1,360,747","1,491,764","1,622,914","1,609,918","1,597,027","1,584,233","1,571,499","1,351,049","1,130,647","910,312","690,068","814,583","939,142","1,063,789","1,188,523","1,559,315","1,191,307","1,400,673","1,620,092","1,677,994","1,645,885","1,714,221","1,700,402","1,636,939","1,436,986","1,318,129","1,232,286","1,231,651","1,297,179","1,389,012","1,466,148","1,520,071","1,570,803","1,620,555","1,669,780","1,717,863","1,763,601","1,808,822","1,853,780","1,898,024","1,940,941","1,983,018","2,024,703"
190,"Connections, including cellular M2M",0,Total,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,686,054","1,839,162","1,935,327","2,144,550","2,245,827","2,306,152","2,301,540","2,401,000","2,490,519","2,522,091","2,605,741","2,676,500","2,744,375","2,844,300","2,983,272","3,138,300","3,268,370","3,347,459","3,466,602","3,545,800","3,795,994","3,928,187","4,005,411","4,029,659","3,941,915","3,982,170","4,082,815","4,213,742","4,308,567","4,387,356","4,459,171","4,530,089","4,599,635","4,663,505","4,725,378","4,786,679","4,846,852","4,903,932","4,960,098","5,015,554","5,069,720","5,121,902","5,172,696","5,222,638"
190,"Connections, including cellular M2M",0,Total,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,356,417","1,354,561","1,352,713","1,350,877","1,479,189","1,607,507","1,735,837","1,864,180","1,904,329","1,944,487","1,984,659","2,024,852","2,131,558","2,238,277","2,345,017","2,451,783","2,601,257","2,672,612","2,730,281","2,870,295","2,959,680","3,001,093","3,137,534","3,271,690","3,509,223","3,621,399","3,722,343","3,812,763","3,893,462","3,962,369","4,026,542","4,090,491","4,153,962","4,213,421","4,271,568","4,329,027","4,385,291","4,438,832","4,491,425","4,542,982","4,592,910","4,640,711","4,686,937","4,732,069"
190,"Connections, including cellular M2M",0,Total,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"708,980","720,790","732,599","744,409","731,090","717,770","704,451","691,131","591,681","492,232","392,782","293,332","349,038","404,744","460,450","516,156","402,996","358,416","304,678","304,678","218,739","185,339","157,040",,,,,,,,,,,,,,,,,,,,,
190,"Connections, including cellular M2M",1251,Cellular M2M,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,902","2,492","3,236","4,183","5,349","6,676","8,173","9,817","11,566","13,423","15,441","17,680","20,136","22,699","25,418","28,306","31,334","34,431","37,693","41,121","44,628","48,166","51,854","55,693","59,619","63,598","67,717","72,079","76,652","81,306","86,175","91,241","96,438","101,663","107,109","112,802","118,684","124,611","130,787","137,224","143,860","150,613","157,555","164,766"
190,"Connections, including cellular M2M",1251,Cellular M2M,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,331","1,732","2,221","2,843","3,619","4,501","5,479","6,518","7,595","8,719","9,911","11,194","12,559","13,968","15,465","17,049","18,707","20,400","22,179","24,039","25,954","27,886","29,909","32,035","34,225","36,456","38,787","41,285","43,940","46,668","49,539","52,535","55,614","58,720","61,969","65,381","68,919","72,496","76,238","80,157","84,215","88,361","92,638","97,096"
190,"Connections, including cellular M2M",1251,Cellular M2M,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,598,688,790,903,"1,023","1,154","1,299","1,452","1,613","1,789","1,986","2,202","2,431","2,681","2,957","3,257","3,572","3,912","4,282","4,680","5,093","5,534","5,999","6,479","6,972","7,491","8,052","8,648","9,263","9,919","10,617","11,350","12,100","12,896","13,742","14,630","15,536","16,496","17,513","18,580","19,680","20,827","22,032"
190,"Connections, including cellular M2M",1251,Cellular M2M,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,162,327,550,827,"1,152","1,540","2,000","2,519","3,091","3,741","4,500","5,375","6,300","7,272","8,300","9,370","10,459","11,602","12,800","13,994","15,187","16,411","17,659","18,915","20,170","21,439","22,742","24,064","25,375","26,717","28,089","29,474","30,843","32,244","33,679","35,135","36,579","38,053","39,554","41,065","42,572","44,090","45,638"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"% connections, including cellular M2M",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"% connections, including cellular M2M",1251,Cellular M2M,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.05%,0.06%,0.07%,0.09%,0.11%,0.13%,0.15%,0.18%,0.22%,0.26%,0.31%,0.33%,0.35%,0.37%,0.38%,0.40%,0.45%,0.47%,0.49%,0.51%,0.55%,0.57%,0.61%,0.65%,0.70%,0.74%,0.77%,0.81%,0.84%,0.87%,0.90%,0.93%,0.97%,1.00%,1.04%,1.08%,1.11%,1.15%,1.19%,1.23%,1.28%,1.32%,1.36%
312,"% connections, including cellular M2M",1251,Cellular M2M,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11%,0.13%,0.15%,0.18%,0.22%,0.28%,0.35%,0.41%,0.56%,0.77%,1.09%,1.62%,1.54%,1.49%,1.45%,1.43%,1.20%,1.71%,1.58%,1.48%,1.55%,1.69%,1.74%,1.88%,2.09%,2.54%,2.94%,3.35%,3.57%,3.60%,3.57%,3.58%,3.66%,3.74%,3.82%,3.92%,4.01%,4.11%,4.21%,4.32%,4.44%,4.55%,4.67%,4.80%
312,"% connections, including cellular M2M",1251,Cellular M2M,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.01%,0.02%,0.03%,0.04%,0.05%,0.07%,0.08%,0.10%,0.12%,0.14%,0.17%,0.20%,0.22%,0.24%,0.26%,0.29%,0.31%,0.33%,0.36%,0.37%,0.39%,0.41%,0.44%,0.48%,0.51%,0.53%,0.54%,0.56%,0.58%,0.60%,0.62%,0.64%,0.66%,0.68%,0.70%,0.72%,0.75%,0.77%,0.79%,0.81%,0.83%,0.85%,0.87%
312,"% connections, including cellular M2M",1251,Cellular M2M,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.04%,0.05%,0.06%,0.06%,0.06%,0.07%,0.07%,0.08%,0.08%,0.09%,0.10%,0.10%,0.11%,0.11%,0.12%,0.13%,0.13%,0.14%,0.15%,0.16%,0.17%,0.18%,0.18%,0.18%,0.19%,0.20%,0.21%,0.22%,0.23%,0.25%,0.26%,0.27%,0.29%,0.30%,0.32%,0.33%,0.35%,0.37%,0.39%,0.40%,0.42%,0.44%,0.47%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"Net additions, including cellular M2M",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"Net additions, including cellular M2M",0,Total,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"258,706","289,802","232,952","346,156","201,996","161,153","96,327","200,470","-192,979","-250,868","-198,711","-211,489","355,042","387,149","426,304","442,474","539,405","-245,260","322,258","437,566","304,948","103,232","250,843","-9,596","91,325","-48,659","83,721","136,501","176,773","215,639","230,498","214,600","189,411","176,512","172,201","170,303","166,688","158,377","155,909","153,804","150,051","144,478","140,562","138,123"
309,"Net additions, including cellular M2M",0,Total,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,810","11,810","11,809","11,810","-13,319","-13,320","-13,319","-13,320","-99,450","-99,449","-99,450","-99,450","55,706","55,706","55,706","55,706","-113,160","-44,580","-53,738",0,"-85,939","-33,400","-28,299",,,,,,,,,,,,,,,,,,,,,
309,"Net additions, including cellular M2M",0,Total,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,191","-4,190","-4,191","-4,191","-1,278","-1,279","-1,278","-1,279","-2,747","-2,747","-2,748","-2,747",240,240,239,240,"2,229","16,884","-10,182","-1,065","-6,594","-4,865","-2,859","2,859","4,999","-1,137",989,997,"1,884","2,415","2,677","2,597","2,471","2,451","2,429","2,318","2,168","2,018","1,929","1,833","1,713","1,578","1,465","1,364"
309,"Net additions, including cellular M2M",0,Total,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,894","130,930","131,017","131,150","-12,996","-12,891","-12,794","-12,734","-220,450","-220,402","-220,335","-220,244","124,515","124,559","124,647","124,734","370,792","-368,008","209,366","219,419","57,902","-32,109","68,336","-13,819","-63,463","-199,953","-118,857","-85,843",-635,"65,528","91,833","77,136","53,923","50,732","49,752","49,225","48,083","45,738","45,221","44,958","44,244","42,917","42,077","41,685"
309,"Net additions, including cellular M2M",0,Total,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,861","-1,856","-1,848","-1,836","128,312","128,318","128,330","128,343","40,149","40,158","40,172","40,193","106,706","106,719","106,740","106,766","149,474","71,355","57,669","140,014","89,385","41,413","136,441","134,156","237,533","112,176","100,944","90,420","80,699","68,907","64,173","63,949","63,471","59,459","58,147","57,459","56,264","53,541","52,593","51,557","49,928","47,801","46,226","45,132"
309,"Net additions, including cellular M2M",0,Total,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,054","153,108","96,165","209,223","101,277","60,325","-4,612","99,460","89,519","31,572","83,650","70,759","67,875","99,925","138,972","155,028","130,070","79,089","119,143","79,198","250,194","132,193","77,224","24,248","-87,744","40,255","100,645","130,927","94,825","78,789","71,815","70,918","69,546","63,870","61,873","61,301","60,173","57,080","56,166","55,456","54,166","52,182","50,794","49,942"
309,"Net additions, including cellular M2M",1251,Cellular M2M,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,590,744,947,"1,166","1,327","1,497","1,644","1,749","1,857","2,018","2,239","2,456","2,563","2,719","2,888","3,028","3,097","3,262","3,428","3,507","3,538","3,688","3,839","3,926","3,979","4,119","4,362","4,573","4,654","4,869","5,066","5,197","5,225","5,446","5,693","5,882","5,927","6,176","6,437","6,636","6,753","6,942","7,211"
309,"Net additions, including cellular M2M",1251,Cellular M2M,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,401,489,622,776,882,978,"1,039","1,077","1,124","1,192","1,283","1,365","1,409","1,497","1,584","1,658","1,693","1,779","1,860","1,915","1,932","2,023","2,126","2,190","2,231","2,331","2,498","2,655","2,728","2,871","2,996","3,079","3,106","3,249","3,412","3,538","3,577","3,742","3,919","4,058","4,146","4,277","4,458"
309,"Net additions, including cellular M2M",1251,Cellular M2M,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,81,90,102,113,120,131,145,153,161,176,197,216,229,250,276,300,315,340,370,398,413,441,465,480,493,519,561,596,615,656,698,733,750,796,846,888,906,960,"1,017","1,067","1,100","1,147","1,205"
309,"Net additions, including cellular M2M",1251,Cellular M2M,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,165,223,277,325,388,460,519,572,650,759,875,925,972,"1,028","1,070","1,089","1,143","1,198","1,194","1,193","1,224","1,248","1,256","1,255","1,269","1,303","1,322","1,311","1,342","1,372","1,385","1,369","1,401","1,435","1,456","1,444","1,474","1,501","1,511","1,507","1,518","1,548"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"Growth rate, including cellular M2M, quarterly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"Growth rate, including cellular M2M, quarterly",0,Total,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38%,5.72%,4.35%,6.19%,3.40%,2.62%,1.53%,3.13%,-2.92%,-3.92%,-3.23%,-3.55%,6.18%,6.35%,6.57%,6.40%,7.33%,-3.11%,4.21%,5.49%,3.63%,1.18%,2.85%,-0.11%,1.01%,-0.53%,0.92%,1.49%,1.90%,2.27%,2.37%,2.16%,1.86%,1.71%,1.64%,1.59%,1.53%,1.44%,1.39%,1.36%,1.30%,1.24%,1.19%,1.16%
310,"Growth rate, including cellular M2M, quarterly",0,Total,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69%,1.67%,1.64%,1.61%,-1.79%,-1.82%,-1.86%,-1.89%,-14.39%,-16.81%,-20.20%,-25.32%,18.99%,15.96%,13.76%,12.10%,-21.92%,-11.06%,-14.99%,0.00%,-28.21%,-15.27%,-15.27%,,,,,,,,,,,,,,,,,,,,,
310,"Growth rate, including cellular M2M, quarterly",0,Total,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.56%,-4.77%,-5.01%,-5.28%,-1.70%,-1.73%,-1.76%,-1.79%,-3.92%,-4.08%,-4.25%,-4.44%,0.41%,0.40%,0.40%,0.40%,3.71%,27.10%,-12.86%,-1.54%,-9.70%,-7.93%,-5.06%,5.33%,8.85%,-1.85%,1.64%,1.63%,3.02%,3.76%,4.02%,3.75%,3.44%,3.30%,3.16%,2.92%,2.66%,2.41%,2.25%,2.09%,1.91%,1.73%,1.58%,1.45%
310,"Growth rate, including cellular M2M, quarterly",0,Total,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.91%,10.65%,9.63%,8.79%,-0.80%,-0.80%,-0.80%,-0.80%,-14.03%,-16.31%,-19.49%,-24.19%,18.04%,15.29%,13.27%,11.73%,31.20%,-23.60%,17.57%,15.67%,3.57%,-1.91%,4.15%,-0.81%,-3.73%,-12.22%,-8.27%,-6.51%,-0.05%,5.32%,7.08%,5.55%,3.68%,3.34%,3.17%,3.04%,2.88%,2.66%,2.56%,2.49%,2.39%,2.26%,2.17%,2.10%
310,"Growth rate, including cellular M2M, quarterly",0,Total,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14%,-0.14%,-0.14%,-0.14%,9.50%,8.67%,7.98%,7.39%,2.15%,2.11%,2.07%,2.03%,5.27%,5.01%,4.77%,4.55%,6.10%,2.74%,2.16%,5.13%,3.11%,1.40%,4.55%,4.28%,7.26%,3.20%,2.79%,2.43%,2.12%,1.77%,1.62%,1.59%,1.55%,1.43%,1.38%,1.35%,1.30%,1.22%,1.18%,1.15%,1.10%,1.04%,1.00%,0.96%
310,"Growth rate, including cellular M2M, quarterly",0,Total,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.80%,9.08%,5.23%,10.81%,4.72%,2.69%,-0.20%,4.32%,3.73%,1.27%,3.32%,2.72%,2.54%,3.64%,4.89%,5.20%,4.14%,2.42%,3.56%,2.28%,7.06%,3.48%,1.97%,0.61%,-2.18%,1.02%,2.53%,3.21%,2.25%,1.83%,1.64%,1.59%,1.54%,1.39%,1.33%,1.30%,1.26%,1.18%,1.15%,1.12%,1.08%,1.03%,0.99%,0.97%
310,"Growth rate, including cellular M2M, quarterly",1251,Cellular M2M,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.37%,31.02%,29.86%,29.26%,27.87%,24.81%,22.42%,20.12%,17.82%,16.06%,15.03%,14.50%,13.89%,12.73%,11.98%,11.36%,10.70%,9.88%,9.47%,9.09%,8.53%,7.93%,7.66%,7.40%,7.05%,6.67%,6.48%,6.44%,6.34%,6.07%,5.99%,5.88%,5.70%,5.42%,5.36%,5.32%,5.21%,4.99%,4.96%,4.92%,4.84%,4.69%,4.61%,4.58%
310,"Growth rate, including cellular M2M, quarterly",1251,Cellular M2M,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.93%,30.13%,28.23%,28.01%,27.30%,24.37%,21.73%,18.96%,16.52%,14.80%,13.67%,12.95%,12.19%,11.22%,10.72%,10.24%,9.72%,9.05%,8.72%,8.39%,7.97%,7.44%,7.25%,7.11%,6.84%,6.52%,6.39%,6.44%,6.43%,6.21%,6.15%,6.05%,5.86%,5.58%,5.53%,5.51%,5.41%,5.19%,5.16%,5.14%,5.06%,4.92%,4.84%,4.81%
310,"Growth rate, including cellular M2M, quarterly",1251,Cellular M2M,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.50%,15.67%,15.05%,14.83%,14.30%,13.29%,12.81%,12.57%,11.78%,11.09%,10.91%,11.01%,10.88%,10.40%,10.28%,10.29%,10.15%,9.67%,9.52%,9.46%,9.29%,8.82%,8.66%,8.40%,8.00%,7.61%,7.44%,7.49%,7.40%,7.11%,7.08%,7.04%,6.90%,6.61%,6.58%,6.56%,6.46%,6.19%,6.18%,6.17%,6.09%,5.92%,5.83%,5.79%
310,"Growth rate, including cellular M2M, quarterly",1251,Cellular M2M,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.00%,101.85%,68.20%,50.36%,39.30%,33.68%,29.87%,25.95%,22.71%,21.03%,20.29%,19.44%,17.21%,15.43%,14.14%,12.89%,11.62%,10.93%,10.33%,9.33%,8.53%,8.06%,7.60%,7.11%,6.63%,6.29%,6.08%,5.81%,5.45%,5.29%,5.14%,4.93%,4.64%,4.54%,4.45%,4.32%,4.11%,4.03%,3.94%,3.82%,3.67%,3.57%,3.51%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"Growth rate, including cellular M2M, annual",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"Growth rate, including cellular M2M, annual",0,Total,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88%,36.44%,29.31%,23.44%,21.13%,17.58%,14.41%,11.11%,4.32%,-2.33%,-6.91%,-12.94%,-4.78%,5.39%,16.07%,28.05%,29.44%,17.93%,15.32%,14.33%,10.38%,15.27%,13.76%,7.72%,5.00%,3.22%,1.29%,2.90%,3.81%,6.73%,8.27%,8.99%,8.95%,8.35%,7.57%,6.97%,6.63%,6.34%,6.09%,5.84%,5.60%,5.40%,5.19%,4.98%
311,"Growth rate, including cellular M2M, annual",0,Total,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.54%,12.98%,9.74%,6.78%,3.12%,-0.42%,-3.84%,-7.16%,-19.07%,-31.42%,-44.24%,-57.56%,-41.01%,-17.77%,17.23%,75.96%,15.46%,-11.45%,-33.83%,-40.97%,-45.72%,-48.29%,-48.46%,,,,,,,,,,,,,,,,,,,,,
311,"Growth rate, including cellular M2M, annual",0,Total,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.10%,-14.70%,-16.41%,-18.22%,-15.78%,-13.08%,-10.11%,-6.80%,-8.90%,-11.08%,-13.34%,-15.67%,-11.88%,-7.76%,-3.28%,1.62%,4.97%,32.87%,15.33%,13.09%,-1.54%,-28.67%,-22.29%,-16.87%,0.22%,6.84%,14.38%,10.35%,4.45%,10.41%,13.00%,15.36%,15.82%,15.30%,14.35%,13.45%,12.59%,11.63%,10.64%,9.74%,8.95%,8.22%,7.51%,6.84%
311,"Growth rate, including cellular M2M, annual",0,Total,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.28%,66.11%,55.55%,47.68%,30.91%,17.36%,6.20%,-3.17%,-16.08%,-29.20%,-42.54%,-56.09%,-39.71%,-16.94%,16.86%,72.23%,91.42%,26.85%,31.67%,36.31%,7.61%,38.16%,22.39%,4.96%,-2.45%,-12.69%,-23.11%,-27.53%,-24.76%,-9.73%,5.38%,18.98%,23.42%,21.09%,16.67%,13.89%,13.01%,12.27%,11.62%,11.02%,10.49%,10.06%,9.63%,9.22%
311,"Growth rate, including cellular M2M, annual",0,Total,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.83%,25.25%,10.89%,-0.54%,9.05%,18.67%,28.32%,38.00%,28.74%,20.96%,14.33%,8.62%,11.93%,15.11%,18.16%,21.08%,22.04%,19.40%,16.43%,17.07%,13.78%,12.29%,14.92%,13.98%,18.57%,20.67%,18.64%,16.54%,10.95%,9.42%,8.17%,7.28%,6.69%,6.34%,6.09%,5.83%,5.57%,5.35%,5.15%,4.94%,4.73%,4.55%,4.35%,4.16%
311,"Growth rate, including cellular M2M, annual",0,Total,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.76%,42.46%,39.94%,37.12%,33.20%,25.39%,18.92%,11.96%,10.90%,9.36%,13.22%,11.47%,10.19%,12.78%,14.49%,17.25%,19.09%,17.69%,16.20%,12.98%,16.14%,17.35%,15.54%,13.65%,3.84%,1.37%,1.93%,4.57%,9.30%,10.18%,9.22%,7.51%,6.76%,6.29%,5.97%,5.66%,5.37%,5.16%,4.97%,4.78%,4.60%,4.44%,4.29%,4.13%
311,"Growth rate, including cellular M2M, annual",1251,Cellular M2M,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.65%,268.09%,221.67%,197.72%,181.23%,167.90%,152.56%,134.69%,116.23%,101.06%,88.93%,80.10%,74.10%,69.11%,64.61%,60.10%,55.61%,51.69%,48.29%,45.27%,42.43%,39.89%,37.57%,35.44%,33.59%,32.04%,30.59%,29.42%,28.57%,27.84%,27.26%,26.58%,25.81%,25.04%,24.29%,23.63%,23.07%,22.57%,22.11%,21.65%,21.21%,20.87%,20.47%,20.07%
311,"Growth rate, including cellular M2M, annual",1251,Cellular M2M,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.77%,371.93%,249.76%,194.61%,171.90%,159.87%,146.69%,129.26%,109.86%,93.71%,80.89%,71.74%,65.36%,60.20%,56.04%,52.30%,48.95%,46.05%,43.41%,41.00%,38.74%,36.70%,34.85%,33.26%,31.87%,30.73%,29.68%,28.87%,28.39%,28.01%,27.72%,27.25%,26.57%,25.83%,25.09%,24.45%,23.92%,23.46%,23.03%,22.60%,22.19%,21.88%,21.51%,21.13%
311,"Growth rate, including cellular M2M, annual",1251,Cellular M2M,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.75%,92.90%,85.44%,79.55%,74.66%,71.07%,67.73%,64.43%,60.80%,57.67%,55.03%,52.89%,51.65%,50.71%,49.86%,48.89%,47.91%,46.94%,45.92%,44.81%,43.69%,42.58%,41.46%,40.10%,38.44%,36.89%,35.36%,34.22%,33.48%,32.86%,32.41%,31.86%,31.24%,30.63%,30.01%,29.43%,28.90%,28.40%,27.92%,27.44%,27.00%,26.67%,26.25%,25.80%
311,"Growth rate, including cellular M2M, annual",1251,Cellular M2M,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.48%,611.11%,370.95%,263.64%,204.59%,168.32%,142.92%,125.00%,113.38%,103.82%,94.39%,84.44%,74.33%,66.02%,59.54%,54.22%,49.35%,45.21%,41.45%,37.96%,35.17%,32.81%,30.64%,28.78%,27.22%,25.81%,24.62%,23.51%,22.48%,21.55%,20.69%,19.90%,19.21%,18.60%,18.02%,17.44%,16.88%,16.38%,15.86%,15.38%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
