,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
36,"Net additions, excluding cellular M2M",822,Contract,93,Airtel (Bharti Airtel),,,,,,,,,107,108,107,106,93,85,101,142,190,224,257,287,316,346,379,417,"1,627",0,"1,000",0,0,"1,000",0,"1,000","1,000","1,000","1,000",0,0,"3,000","-3,000",338,16,16,"2,258",276,601,839,"1,000",582,146,358,"3,245","4,393","4,922","6,377","8,600","9,794","10,381","9,772","11,795","8,811","9,720","14,391","15,566","10,527","3,860","11,002","14,887","16,017","12,679","12,976","13,872","14,972","15,862","16,099","16,888","17,728","18,388","18,614","19,465","20,358","21,047","21,487","22,156","23,078"
36,"Net additions, excluding cellular M2M",822,Contract,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,169,169,169,85,84,84,85,60,61,7,1,2,1,4,5,7,7,8,7,8,7,116,8,3,44,165,102,793,"2,842",498,414,437,362,294,214,265,469,634,635,561,539,546,566,575,562,568,575,576,562,567,569,564,553,546,546
36,"Net additions, excluding cellular M2M",822,Contract,1421,BOL Mobile (Benson Informatics)  (Closed Q2 2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,9,-16,-4,-2,-1,10,4,-4,-14,4,-21,7,-4,-1,-9,1,-5,-6,-7,-3,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",822,Contract,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,87,49,198,53,-490,-45,14,-49,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",822,Contract,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,575","8,093","6,242","6,909","7,083","7,857","8,233","7,727","6,864","6,318","6,048","5,853","5,541","5,022","4,706","4,414","4,052","3,594","3,156","2,723"
36,"Net additions, excluding cellular M2M",798,1G,,Tanzania,,"6,727","7,435","-7,808","-7,588","-7,311","-6,975","-6,584","-6,143","-5,660","-5,142","-4,602","-4,051","-3,500","-2,963","-2,455","-1,983","-1,560","-1,190",-877,-623,-423,-275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",798,1G,279,Tigo (Millicom),,"6,727","7,435","-7,808","-7,588","-7,311","-6,975","-6,584","-6,143","-5,660","-5,142","-4,602","-4,051","-3,500","-2,963","-2,455","-1,983","-1,560","-1,190",-877,-623,-423,-275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",796,2G,,Tanzania,,"2,492","2,219","77,945","42,635","53,376","53,830","83,795","87,193","88,064","86,774","117,476","94,392","87,583","94,113","136,453","150,468","231,273","248,343","265,928","243,753","309,616","389,644","444,680","427,438","602,464","683,346","479,789","514,642","572,864","741,207","829,838","842,020","828,494","1,196,113","1,153,776","826,531","866,797","1,156,201","1,368,331","202,837","1,589,980","-352,029","44,366","-253,366","992,902","1,252,571","1,183,944","81,878","463,182","472,592","1,040,421","-209,615","-1,317,747","-131,775","136,244","-98,938","227,553","1,335,911","1,037,162","595,017","556,251","873,502","810,334","-1,329,070","-1,687,728","170,267","382,389","-17,119","-72,096","-112,239","-166,790","-236,044","-311,938","-354,664","-388,772","-432,018","-490,336","-513,792","-512,603","-510,095","-514,746","-515,522","-513,501"
36,"Net additions, excluding cellular M2M",796,2G,762,TriTel  (Closed Q1 2003),,"2,492","2,219","1,946","1,673","1,400","1,127",854,581,308,35,-238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",796,2G,553,Vodacom,,,,,"25,315","36,607","36,607","36,606","36,607","38,731","38,731","70,743","70,742","46,924","46,923","71,358","71,357","134,000","134,000","124,500","124,500","179,000","226,000","253,000","232,000","198,000","304,000","370,300","254,015","219,995","197,805","252,417","245,534","268,940","411,711","396,370","282,849","218,632","305,722","568,724","341,989","672,025","-1,104,479",-843,"154,687","394,697","675,027","858,942","141,600","-668,128","-193,137","255,514","-16,984","53,333","186,596","86,713","-174,041","137,631","404,550","210,933","67,935","-419,275","168,434","-143,037","-601,897","-575,921","-150,963",-185,"-115,439","-142,728","-151,999","-150,368","-149,560","-156,059","-156,885","-156,392","-157,283","-160,613","-160,653","-160,548","-161,448","-163,372","-164,846","-166,172"
36,"Net additions, excluding cellular M2M",796,2G,279,Tigo (Millicom),,,,,"15,023","14,746","15,472","14,712","13,905","13,053","12,168","11,260","8,334","6,078","7,849","13,664","20,183","28,538","36,281","54,520","25,567","28,266","51,602","68,915","34,467","242,493","129,375","-120,840","40,582","54,991","135,679","199,552","261,773","247,980","383,447","212,125","372,328","412,929","410,341","485,856","97,215","317,896","181,966","-98,024","171,365","244,393","292,624","153,073","8,208","72,418","251,408","76,300","-36,892","-168,455","-147,842","38,262","191,218","198,006","556,834","827,053","347,010","585,163","288,620","197,598","-137,146","-1,367,663","-72,045","-13,307","-47,863","-49,808","-50,173","-57,557","-70,157","-82,666","-84,526","-83,374","-84,851","-91,528","-89,993","-86,854","-85,517","-87,014","-86,512","-84,244"
36,"Net additions, excluding cellular M2M",796,2G,591,Zantel (Millicom),,,,,624,623,624,623,"5,067","5,068","5,067","5,067","10,308","10,307","10,308","10,307","4,250","4,250","4,250","4,250","2,777","2,778","2,777","2,777","64,971","64,971","64,971","62,329","57,545","63,278","67,005","122,387","264,163","96,428","-38,340","-2,172","-40,550","-56,748","146,465","214,736","18,356","434,394","-325,283","107,162","-385,054","-8,256","-16,061","151,790","-29,203","841,829","127,936","580,685","-26,635","-1,072,388","-202,070","9,509","-74,585","-41,211","47,947","-53,439","19,255","-90,967","-51,614","-174,469","-54,162","-74,726","-52,632","-32,684","17,722","48,254","56,206","43,293","27,177","19,015","11,628","3,346","-6,067","-16,374","-26,164","-29,417","-28,246","-27,169","-26,079","-24,969"
36,"Net additions, excluding cellular M2M",796,2G,93,Airtel (Bharti Airtel),,,,,,,,,"31,033","30,904","30,773","30,644","26,848","24,274","29,033","41,124","54,678","64,485","73,812","82,658","90,909","99,572","109,265","119,988","96,000","97,000","185,000","168,000","161,000","234,000","340,118","254,882","70,625","215,221","439,370","547,528","211,404","291,984","284,447","97,701","-257,010","165,478","890,477","35,554","-179,740","363,956","300,803","21,790","-37,460","219,082","286,511","128,121","-128,907","-129,709","31,541","1,760","-41,530","-134,734","65,980","-191,188","-62,878","282,551","290,017","-81,665","-454,583","-50,846","100,520","88,254","-93,521","-105,730","-111,988","-116,764","-120,777","-127,627","-132,188","-136,732","-142,062","-148,017","-153,679","-150,188","-145,487","-140,933","-136,523","-132,249"
36,"Net additions, excluding cellular M2M",796,2G,1421,BOL Mobile (Benson Informatics)  (Closed Q2 2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,600,600,-75,-75,-75,-75,500,0,100,-499,89,-784,165,-175,-322,-404,38,-150,-337,-171,-126,-199,-197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",796,2G,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,813","2,198",971,"5,125",692,"-14,302","-1,484",140,"-1,501",-930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",796,2G,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260,600","243,803","223,695","198,779","178,045","153,232","-432,150","18,566","44,066","59,248","45,058","27,462","16,374","11,904","8,696","1,954","-2,271","-6,621","-11,857","-17,894","-21,719","-25,389","-29,641","-34,463","-39,042","-43,650"
36,"Net additions, excluding cellular M2M",796,2G,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,868","362,862","301,321","281,063","176,924","150,454","129,341","102,702","68,577","33,445","9,578","-8,999","-29,898","-55,910","-61,584","-60,207","-59,756","-61,795","-62,520","-62,217"
36,"Net additions, excluding cellular M2M",755,3G,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,795","30,949","34,349","39,020","48,942","57,506","69,796","79,891","89,564","72,792","103,142","111,963","107,690","141,820","126,661","145,212","169,675","238,847","276,165","314,627","297,294","298,511","351,866","422,579","411,287","417,628","470,004","485,004","500,917","607,630","637,105","638,750","706,640","752,993","877,060","1,144,505","788,068","888,850","894,311","896,924","780,134","761,768","762,464","765,995","777,262","787,624","792,138","797,405","804,577","815,954","811,923","790,355","765,450","741,272","716,139","689,980"
36,"Net additions, excluding cellular M2M",755,3G,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,585","16,585","16,584","16,585","8,269","8,269","8,268","8,269","15,429","-9,520","6,689","-2,721","-9,470","-6,629",-812,"-11,805","-20,066",0,"-4,636","3,951",24,"1,569","-6,920","-5,372","-3,987","-1,937","2,196",44,"19,959","74,193","6,327","3,917","4,576","3,050","1,607","-1,158","-2,318","1,380","4,387","4,033","2,591","2,312","2,254","2,279","2,256","2,138","2,127","2,149","2,163","2,107","2,111","2,103","2,068","2,018","1,990","1,983"
36,"Net additions, excluding cellular M2M",755,3G,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,985","11,005","12,195","14,583","16,466","19,060","24,289","27,630","29,151","31,368","37,278","49,276","50,011","66,975","15,479","49,843","60,313","77,303","100,973","126,058","106,400","68,128","96,137","133,486","127,984","144,667","170,404","179,287","169,041","216,369","273,450","283,067","294,065","243,275","356,566","336,037","262,897","255,351","275,039","306,681","251,635","220,582","207,279","193,961","185,425","175,639","162,655","149,488","137,279","127,774","115,204","103,209","92,846","83,883","73,784","62,348"
36,"Net additions, excluding cellular M2M",755,3G,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,225","3,359","5,570","7,852","10,832","13,398","14,609","14,520","13,388","12,928","14,122","16,602","20,046","22,048","23,003","22,207","23,001","23,440","20,450","13,064","2,403","9,248","4,390","13,480","13,546",-653,"5,245","8,156","9,015","11,132","11,289",694,"-2,239","-13,174","-12,604","-22,429","-10,025","-14,735","-12,828","-9,523","4,337","18,456","28,173","30,230","30,194","35,412","40,378","44,795","48,964","54,098","61,114","62,588","59,427","55,512","51,937","48,584"
36,"Net additions, excluding cellular M2M",755,3G,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,779","22,630","29,472","31,596","38,016","44,553","48,299","46,422","58,770","87,497","83,903","86,066","112,592","129,533","137,327","149,692","179,779","210,667","226,285","212,852","209,096","221,317","221,779","219,120","207,098","234,377","197,030","215,106","292,201","318,768","241,428","122,516","240,510","310,173","328,007","250,969","247,925","247,772","248,723","250,848","249,659","251,632","254,786","257,318","257,514","261,718","257,292","250,562","242,567","235,871","230,366"
36,"Net additions, excluding cellular M2M",755,3G,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,681,656,"1,494","1,064","-2,027",-19,326,-136,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",755,3G,279,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,531","29,519","34,363","38,859","42,749","47,592","54,700","60,892","66,455","70,842","75,738","83,782","95,266","108,326","130,368","161,766","183,547","158,234","159,190","181,766","190,819","156,465","167,843","158,821","150,461","143,385","142,407","143,859","144,804","140,457","136,057","133,282","133,537","128,846","124,246","121,325","119,972","117,027","112,608"
36,"Net additions, excluding cellular M2M",755,3G,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,336","23,674","33,366","44,094","54,489","63,434","12,430","38,883","46,258","50,467","51,172","50,383","50,063","52,145","55,198","57,066","58,340","59,521","60,579","61,679","62,774","64,307","66,075","67,713","69,520","71,642"
36,"Net additions, excluding cellular M2M",755,3G,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220,802","176,642","114,817","49,416","60,609","71,649","83,538","96,250","109,482","122,906","136,549","150,609","164,992","179,245","180,156","176,610","173,147","169,607","166,010","162,449"
36,"Net additions, excluding cellular M2M",799,4G,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,360",800,"2,800","2,800","2,800","2,800","3,350","3,350","3,350","3,350","3,645","6,370","67,895","103,067","119,842","147,579","220,708","242,007","284,276","317,458","334,135","345,599","348,031","348,520","362,461","378,744","391,800","394,826","410,155","425,166","435,610","441,488","452,040","467,738"
36,"Net additions, excluding cellular M2M",799,4G,3194,Smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,360",800,"2,800","2,800","2,800","2,800","3,350","3,350","3,350","3,350","3,645","3,675","3,794","3,886","3,934","3,953","4,009","4,104","4,181","4,160","4,222","4,230","4,191","4,086","4,101","4,100","4,062","3,940","3,928","3,891","3,806","3,692","3,620","3,587"
36,"Net additions, excluding cellular M2M",799,4G,279,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,189","91,572","99,986","113,833","124,234","131,656","140,112","146,436","151,397","150,243","146,344","142,418","143,251","144,059","143,290","139,430","140,230","141,006","140,235","137,955","137,201","137,943"
36,"Net additions, excluding cellular M2M",799,4G,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,451","12,285","17,665","21,821","24,936","28,449","31,613","34,112","34,994","35,212","35,481","36,916","38,384","39,453","39,630","41,110","42,625","43,694","44,271","45,316","46,878"
36,"Net additions, excluding cellular M2M",799,4G,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,637","4,326","4,500","4,485","4,120","3,729","3,496","3,343","3,184","2,930","2,777","2,619","2,427","2,191","2,030","1,862","1,672","1,466","1,280","1,105"
36,"Net additions, excluding cellular M2M",799,4G,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,924","69,800","96,975","118,211","125,582","136,655","143,064","147,226","157,140","168,314","177,984","182,990","193,948","205,202","214,375","221,068","230,043","241,694"
36,"Net additions, excluding cellular M2M",799,4G,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,220","7,026","10,439","13,309","15,326","16,134","16,036","16,379","18,276","21,268","24,584","26,645","28,909","30,580","31,828","33,036","34,580","36,531"
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,795","30,949","34,349","39,020","48,942","57,506","69,796","79,891","89,564","72,792","103,142","111,963","107,690","141,820","126,661","145,212","169,675","238,847","276,165","314,627","297,294","298,751","353,226","423,379","414,087","420,428","472,804","487,804","504,267","610,980","640,455","642,100","710,285","759,363","944,955","1,247,572","907,910","1,036,429","1,115,019","1,138,931","1,064,410","1,079,226","1,096,599","1,111,594","1,125,293","1,136,144","1,154,599","1,176,149","1,196,377","1,210,780","1,222,078","1,215,521","1,201,060","1,182,760","1,168,179","1,157,718"
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,585","16,585","16,584","16,585","8,269","8,269","8,268","8,269","15,429","-9,520","6,689","-2,721","-9,470","-6,629",-812,"-11,805","-20,066",0,"-4,636","3,951",24,"1,569","-6,920","-5,372","-3,987","-1,937","2,196",44,"19,959","74,193","6,327","3,917","4,576","3,050","1,607",0,"1,319","5,706","8,887","8,518","6,711","6,041","5,750","5,622","5,440","5,068","4,904","4,768","4,590","4,298","4,141","3,965","3,740","3,484","3,270","3,088"
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,985","11,005","12,195","14,583","16,466","19,060","24,289","27,630","29,151","31,368","37,278","49,276","50,011","66,975","15,479","49,843","60,313","77,303","100,973","126,058","106,400","68,128","96,137","133,486","127,984","144,667","170,404","179,287","169,041","216,369","273,450","283,067","294,065","243,275","356,566","336,037","262,897","260,921","336,963","376,481","348,610","338,793","332,861","330,616","328,489","322,865","319,795","317,802","315,263","310,764","309,152","308,411","307,221","304,951","303,827","304,042"
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,225","3,359","5,570","7,852","10,832","13,398","14,609","14,520","13,388","12,928","14,122","16,602","20,046","22,048","23,003","22,207","23,001","23,440","20,450","13,064","2,403","9,248","4,390","13,480","13,546",-653,"5,245","8,156","9,015","11,132","11,289",694,"-2,239","-13,174","-12,604","-22,429","-10,025","-12,503","-8,608","-2,497","14,776","31,765","43,499","46,364","46,230","51,791","58,654","66,063","73,548","80,743","90,023","93,168","91,255","88,548","86,517","85,115"
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,779","22,630","29,472","31,596","38,016","44,553","48,299","46,422","58,770","87,497","83,903","86,066","112,592","129,533","137,327","149,692","179,779","210,667","226,285","212,852","209,096","221,317","221,779","219,120","207,098","234,377","197,030","215,106","292,201","318,768","241,428","122,516","240,510","310,173","328,007","250,969","247,925","247,772","248,723","250,848","249,659","251,632","254,786","257,318","257,514","261,718","257,292","250,562","242,567","235,871","230,366"
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,681,656,"1,494","1,064","-2,027",-19,326,-136,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,279,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,531","29,519","34,363","38,859","42,749","47,592","54,700","60,892","66,455","70,842","75,738","83,782","95,266","108,326","130,368","161,766","186,242","220,423","250,762","281,752","304,652","280,699","299,499","298,933","296,897","294,782","292,650","290,203","287,222","283,708","280,116","276,572","272,967","269,076","265,252","261,560","257,927","254,228","250,551"
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,3194,Smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,360",800,"2,800","2,800","2,800","2,800","3,350","3,350","3,350","3,350","3,645","3,675","3,794","3,886","3,934","3,953","4,009","4,104","4,181","4,160","4,222","4,230","4,191","4,086","4,101","4,100","4,062","3,940","3,928","3,891","3,806","3,692","3,620","3,587"
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,336","23,674","33,366","44,094","56,401","69,885","24,715","56,548","68,079","75,403","79,621","81,996","84,175","87,139","90,410","92,547","95,256","97,905","100,032","101,309","103,884","106,932","109,769","111,984","114,836","118,520"
36,"Net additions, excluding cellular M2M",1292,Mobile broadband capable,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220,802","176,642","114,817","49,416","60,609","71,649","83,538","96,250","109,482","122,906","136,549","150,609","164,992","179,245","180,156","176,610","173,147","169,607","166,010","162,449"
36,"Net additions, excluding cellular M2M",959,CDMA (Family),,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,310","20,544","22,754","25,037","19,026","21,592","22,802","22,714","29,317","3,408","30,537","15,702","13,544","16,262","28,975","11,983","-13,716","21,533","16,318","15,228","1,076","-8,652","-15,409","-12,677","-9,136","-7,438","-3,024","-5,495","15,408","70,320",542,"-6,348","-12,463","-18,339","-21,062","-21,353","-19,676","-14,690","-9,514","-6,721","-3,492",-28,"1,244",321,"-1,042","-1,254","-1,471","-1,659","-1,816","-1,953","-2,161","-2,386","-2,594","-2,762","-2,958","-3,190"
36,"Net additions, excluding cellular M2M",959,CDMA (Family),591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,225","3,359","5,570","7,852","10,832","13,398","14,609","14,520","13,388","12,928","14,122","16,602","20,046","22,048","23,003","22,207","23,001","23,440","20,450","13,064","2,403","-5,240","-8,363","-7,106","-4,952","-4,973","-5,220","-5,539","-4,551","-3,873","-5,785","-10,265","-17,039","-21,389","-22,669","-20,195","-17,358","-16,070","-13,901","-10,754","-6,083","-2,340","-1,010","-1,958","-3,298","-3,392","-3,598","-3,808","-3,979","-4,060","-4,272","-4,489","-4,662","-4,780","-4,948","-5,173"
36,"Net additions, excluding cellular M2M",959,CDMA (Family),1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,585","16,585","16,584","16,585","8,269","8,269","8,268","8,269","15,429","-9,520","6,689","-2,721","-9,470","-6,629",-812,"-11,805","-20,066",0,"-4,636","3,951",24,"1,569","-6,920","-5,372","-3,987","-1,937","2,196",44,"19,959","74,193","6,327","3,917","4,576","3,050","1,607","-1,158","-2,318","1,380","4,387","4,033","2,591","2,312","2,254","2,279","2,256","2,138","2,127","2,149","2,163","2,107","2,111","2,103","2,068","2,018","1,990","1,983"
36,"Net additions, excluding cellular M2M",959,CDMA (Family),1421,BOL Mobile (Benson Informatics)  (Closed Q2 2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,600,600,-75,-75,-75,-75,500,0,100,-499,89,-784,165,-175,-322,-404,38,-150,-337,-171,-126,-199,-197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Net additions, excluding cellular M2M",959,CDMA (Family),2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,320","2,879","1,627","6,619","1,756","-16,329","-1,503",466,"-1,637","-1,014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
